	ORDO-ID	Concept	Mapped_Term	SNOMED_ID	SNOMED_Term	Score
587	101109	Spinocerebellar ataxia type 28	Spinocerebellar ataxia type 28	715824008	Spinocerebellar ataxia type 28 (disorder)	1000
588	313	Lamellar ichthyosis	Lamellar ichthyosis	205550003	Lamellar ichthyosis (disorder)	1000
589	84093	Hereditary thermosensitive neuropathy	Hereditary thermosensitive neuropathy	715645004	Hereditary thermosensitive neuropathy (disorder)	1000
590	570	Moebius syndrome	Moebius syndrome	766987006	Moebius syndrome (disorder)	1000
591	79099	Interstitial granulomatous dermatitis with arthritis	Interstitial granulomatous dermatitis with arthritis	773732005	Interstitial granulomatous dermatitis with arthritis (disorder)	1000
592	280397	Familial Alzheimer-like prion disease	Familial Alzheimer-like prion disease	721219005	Familial Alzheimer-like prion disease (disorder)	1000
593	400	Cystic echinococcosis	Cystic echinococcosis	721822004	Cystic echinococcosis (disorder)	1000
594	163708	Cryptogenic late-onset epileptic spasms	Cryptogenic late-onset epileptic spasms	778063003	Cryptogenic late-onset epileptic spasms (disorder)	1000
595	391384	Familial episodic pain syndrome	Familial episodic pain syndrome	782756008	Familial episodic pain syndrome (disorder)	1000
596	217396	Progressive polyneuropathy with bilateral striatal necrosis	Progressive polyneuropathy with bilateral striatal necrosis	771305006	Progressive polyneuropathy with bilateral striatal necrosis (disorder)	1000
597	293173	Acute generalized exanthematous pustulosis	Acute generalized exanthematous pustulosis	702617007	Acute generalized exanthematous pustulosis (disorder)	1000
598	168940	Chronic eosinophilic leukemia	Chronic eosinophilic leukemia	188733003	Chronic eosinophilic leukemia (disorder)	1000
599	812	Sialidosis type 1	Sialidosis type 1	723675006	Sialidosis type 1 (disorder)	1000
600	99940	Autosomal dominant Charcot-Marie-Tooth disease type 2F	Autosomal dominant Charcot-Marie-Tooth disease type 2F	719510006	Autosomal dominant Charcot-Marie-Tooth disease type 2F (disorder)	1000
601	77243	Lipedema	Lipedema	234102003	Lipedema (disorder)	1000
602	42	Medium chain acyl-CoA dehydrogenase deficiency	Medium chain acyl-CoA dehydrogenase deficiency	393571006	Medium chain acyl-CoA dehydrogenase deficiency (disorder)	1000
603	88659	Autosomal dominant progressive nephropathy with hypertension	Autosomal dominant progressive nephropathy with hypertension	703310005	Autosomal dominant progressive nephropathy with hypertension (disorder)	1000
604	83450	Regional odontodysplasia	Regional odontodysplasia	66063001	Regional odontodysplasia (disorder)	1000
605	90037	Drug-induced autoimmune hemolytic anemia	Drug-induced autoimmune hemolytic anemia	309742004	Drug-induced autoimmune hemolytic anemia (disorder)	1000
606	1428	Familial chondromalacia patellae	Familial chondromalacia patellae	726628003	Familial chondromalacia patellae (disorder)	1000
607	370039	Angora hair nevus	Angora hair nevus	774210006	Angora hair nevus (disorder)	1000
608	73263	Zygomycosis	Zygomycosis	59277005	Zygomycosis (disorder)	1000
609	98879	Hemophilia B	Hemophilia B	41788008	Hemophilia B (disorder)	1000
610	101110	Spinocerebellar ataxia type 20	Spinocerebellar ataxia type 20	718771009	Spinocerebellar ataxia type 20 (disorder)	1000
611	98971	Posterior amorphous corneal dystrophy	Posterior amorphous corneal dystrophy	719296002	Posterior amorphous corneal dystrophy (disorder)	1000
612	98	Autosomal recessive spastic ataxia of Charlevoix-Saguenay	Autosomal recessive spastic ataxia of Charlevoix-Saguenay	702445005	Autosomal recessive spastic ataxia of Charlevoix-Saguenay (disorder)	1000
613	99946	Autosomal dominant Charcot-Marie-Tooth disease type 2A1	Autosomal dominant Charcot-Marie-Tooth disease type 2A1	717016001	Autosomal dominant Charcot-Marie-Tooth disease type 2A1 (disorder)	1000
614	329883	Non-hypoproteinemic hypertrophic gastropathy	Non-hypoproteinemic hypertrophic gastropathy	773397000	Non-hypoproteinemic hypertrophic gastropathy (disorder)	1000
615	79302	Congenital bile acid synthesis defect type 3	Congenital bile acid synthesis defect type 3	719454003	Congenital bile acid synthesis defect type 3 (disorder)	1000
616	139406	Encephalopathy due to prosaposin deficiency	Encephalopathy due to prosaposin deficiency	720864008	Encephalopathy due to prosaposin deficiency (disorder)	1000
617	93292	Adenoma of pancreas	Adenoma of pancreas	208061000119101	Adenoma of pancreas (disorder)	1000
618	64722	Granulomatous mastitis	Granulomatous mastitis	237444008	Granulomatous mastitis (disorder)	1000
619	3437	Vogt-Koyanagi-Harada disease	Vogt-Koyanagi-Harada disease	193497004	Vogt-Koyanagi-Harada disease (disorder)	1000
620	401840	Autosomal recessive spastic paraplegia type 71	Autosomal recessive spastic paraplegia type 71	782726004	Autosomal recessive spastic paraplegia type 71 (disorder)	1000
621	1561	Fatal infantile cytochrome C oxidase deficiency	Fatal infantile cytochrome C oxidase deficiency	718124006	Fatal infantile cytochrome C oxidase deficiency (disorder)	1000
622	97230	Solar urticaria	Solar urticaria	10347006	Solar urticaria (disorder)	1000
623	2566	Chronic Epstein-Barr virus infection syndrome	Chronic Epstein-Barr virus infection syndrome	773738009	Chronic Epstein-Barr virus infection syndrome (disorder)	1000
624	2571	X-linked immunoneurologic disorder	X-linked immunoneurologic disorder	719827008	X-linked immunoneurologic disorder (disorder)	1000
625	352740	Ocular albinism with congenital sensorineural deafness	Ocular albinism with congenital sensorineural deafness	773575001	Ocular albinism with congenital sensorineural deafness (disorder)	1000
626	67046	3-methylglutaconic aciduria type 1	3-methylglutaconic aciduria type 1	237951008	3-Methylglutaconic aciduria type 1 (disorder)	1000
627	2583	Mycetoma	Mycetoma	410039003	Mycetoma (disorder)	1000
628	370131	White platelet syndrome	White platelet syndrome	718553004	White platelet syndrome (disorder)	1000
629	46	Adenylosuccinate lyase deficiency	Adenylosuccinate lyase deficiency	15285008	Adenylosuccinate lyase deficiency (disorder)	1000
630	99953	Charcot-Marie-Tooth disease type 4G	Charcot-Marie-Tooth disease type 4G	715799004	Charcot-Marie-Tooth disease type 4G (disorder)	1000
631	100976	Bathing suit ichthyosis	Bathing suit ichthyosis	725588002	Bathing suit ichthyosis (disorder)	1000
632	33067	Metaphyseal chondrodysplasia, Jansen type	Metaphyseal chondrodysplasia, Jansen type	24629003	Metaphyseal chondrodysplasia, Jansen type (disorder)	1000
633	83483	La Crosse encephalitis	La Crosse encephalitis	61094002	La Crosse encephalitis (disorder)	1000
634	577	Mucolipidosis type III	Mucolipidosis type III	190949005	Mucolipidosis type III (disorder)	1000
635	93357	SPONASTRIME dysplasia	SPONASTRIME dysplasia	389161008	Sponastrime dysplasia (disorder)	1000
636	98896	Duchenne muscular dystrophy	Duchenne muscular dystrophy	76670001	Duchenne muscular dystrophy (disorder)	1000
637	1334	Chronic mucocutaneous candidiasis	Chronic mucocutaneous candidiasis	234568006	Chronic mucocutaneous candidiasis (disorder)	1000
638	158799	Aleukemic mast cell leukemia	Aleukemic mast cell leukemia	770402000	Aleukemic mast cell leukemia (disorder)	1000
639	178509	Perry syndrome	Perry syndrome	699184009	Perry syndrome (disorder)	1000
640	99845	Genetic recurrent myoglobinuria	Genetic recurrent myoglobinuria	716721003	Genetic recurrent myoglobinuria (disorder)	1000
641	141184	Rapidly involuting congenital hemangioma	Rapidly involuting congenital hemangioma	703294004	Rapidly involuting congenital hemangioma (disorder)	1000
642	324588	Familial dyskinesia and facial myokymia	Familial dyskinesia and facial myokymia	763352005	Familial dyskinesia and facial myokymia (disorder)	1000
643	399096	Distal anoctaminopathy	Distal anoctaminopathy	783166000	Distal anoctaminopathy (disorder)	1000
644	88618	Psychomotor retardation due to S-adenosylhomocysteine hydrolase deficiency	Psychomotor retardation due to S-adenosylhomocysteine hydrolase deficiency	724039002	Psychomotor retardation due to S-adenosylhomocysteine hydrolase deficiency (disorder)	1000
645	101003	Autosomal recessive spastic paraplegia type 23	Autosomal recessive spastic paraplegia type 23	726608002	Autosomal recessive spastic paraplegia type 23 (disorder)	1000
646	251880	Ependymoblastoma	Ependymoblastoma	715901002	Ependymoblastoma (disorder)	1000
647	83600	Encephalitis lethargica	Encephalitis lethargica	186499007	Encephalitis lethargica (disorder)	1000
648	93921	Neurofibromatosis type 3	Neurofibromatosis type 3	254240003	Neurofibromatosis type 3 (disorder)	1000
649	91351	Pituitary dermoid and epidermoid cysts	Pituitary dermoid and epidermoid cysts	783008000	Pituitary dermoid and epidermoid cysts (disorder)	1000
650	401830	Autosomal recessive spastic paraplegia type 69	Autosomal recessive spastic paraplegia type 69	782725000	Autosomal recessive spastic paraplegia type 69 (disorder)	1000
651	397735	Autosomal dominant Charcot-Marie-Tooth disease type 2U	Autosomal dominant Charcot-Marie-Tooth disease type 2U	765046002	Autosomal dominant Charcot-Marie-Tooth disease type 2U (disorder)	1000
652	300319	Charcot-Marie-Tooth disease type 2P	Charcot-Marie-Tooth disease type 2P	782826009	Charcot-Marie-Tooth disease type 2P (disorder)	1000
653	252183	Neurofibroma	Neurofibroma	404029005	Neurofibroma (disorder)	1000
654	280917	Idiopathic posterior uveitis	Idiopathic posterior uveitis	773991005	Idiopathic posterior uveitis (disorder)	1000
655	244	Primary ciliary dyskinesia	Primary ciliary dyskinesia	9057007	Primary ciliary dyskinesia (disorder)	1000
656	1482	Gonococcal conjunctivitis	Gonococcal conjunctivitis	231858009	Gonococcal conjunctivitis (disorder)	1000
657	75373	Progressive bifocal chorioretinal atrophy	Progressive bifocal chorioretinal atrophy	719266007	Progressive bifocal chorioretinal atrophy (disorder)	1000
658	209970	Episodic ataxia type 7	Episodic ataxia type 7	718752007	Episodic ataxia type 7 (disorder)	1000
659	656	Familial idiopathic steroid-resistant nephrotic syndrome	Familial idiopathic steroid-resistant nephrotic syndrome	718141008	Familial idiopathic steroid-resistant nephrotic syndrome (disorder)	1000
660	49804	Lichen amyloidosis	Lichen amyloidosis	718105008	Lichen amyloidosis (disorder)	1000
661	101076	X-linked Charcot-Marie-Tooth disease type 2	X-linked Charcot-Marie-Tooth disease type 2	763457000	X-linked Charcot-Marie-Tooth disease type 2 (disorder)	1000
662	357225	Primary non-essential cutis verticis gyrata	Primary non-essential cutis verticis gyrata	778044004	Primary non-essential cutis verticis gyrata (disorder)	1000
663	98755	Spinocerebellar ataxia type 1	Spinocerebellar ataxia type 1	715748006	Spinocerebellar ataxia type 1 (disorder)	1000
664	100045	Autosomal dominant intermediate Charcot-Marie-Tooth disease type C	Autosomal dominant intermediate Charcot-Marie-Tooth disease type C	765746008	Autosomal dominant intermediate Charcot-Marie-Tooth disease type C (disorder)	1000
665	217656	Familial isolated arrhythmogenic right ventricular dysplasia	Familial isolated arrhythmogenic right ventricular dysplasia	715865008	Familial isolated arrhythmogenic right ventricular dysplasia (disorder)	1000
666	319519	Combined oxidative phosphorylation defect type 14	Combined oxidative phosphorylation defect type 14	778065005	Combined oxidative phosphorylation defect type 14 (disorder)	1000
667	157	Carnitine palmitoyltransferase II deficiency	Carnitine palmitoyltransferase II deficiency	238002005	Carnitine palmitoyltransferase II deficiency (disorder)	1000
668	363447	Autosomal dominant childhood-onset proximal spinal muscular atrophy	Autosomal dominant childhood-onset proximal spinal muscular atrophy	772129007	Autosomal dominant childhood-onset proximal spinal muscular atrophy (disorder)	1000
669	324381	Hereditary inclusion body myopathy type 4	Hereditary inclusion body myopathy type 4	770786001	Hereditary inclusion body myopathy type 4 (disorder)	1000
670	263543	Generalized peeling skin syndrome	Generalized peeling skin syndrome	718749004	Generalized peeling skin syndrome (disorder)	1000
671	83593	Western equine encephalitis	Western equine encephalitis	47523006	Western equine encephalitis (disorder)	1000
672	1302	Cryptogenic organizing pneumonia	Cryptogenic organizing pneumonia	719218000	Cryptogenic organizing pneumonia (disorder)	1000
673	99939	Autosomal dominant Charcot-Marie-Tooth disease type 2E	Autosomal dominant Charcot-Marie-Tooth disease type 2E	717012004	Autosomal dominant Charcot-Marie-Tooth disease type 2E (disorder)	1000
674	171690	Metabolic myopathy due to lactate transporter defect	Metabolic myopathy due to lactate transporter defect	766715000	Metabolic myopathy due to lactate transporter defect (disorder)	1000
675	64741	Pulmonary blastoma	Pulmonary blastoma	189815007	Pulmonary blastoma (disorder)	1000
676	73272	Growth delay due to insulin-like growth factor type 1 deficiency	Growth delay due to insulin-like growth factor type 1 deficiency	724385009	Growth delay due to insulin-like growth factor type 1 deficiency (disorder)	1000
677	280620	Progressive myoclonic epilepsy type 6	Progressive myoclonic epilepsy type 6	783062001	Progressive myoclonic epilepsy type 6 (disorder)	1000
678	281139	Annular epidermolytic ichthyosis	Annular epidermolytic ichthyosis	718631006	Annular epidermolytic ichthyosis (disorder)	1000
679	49566	Acquired purpura fulminans	Acquired purpura fulminans	725157006	Acquired purpura fulminans (disorder)	1000
680	35069	Infantile neuroaxonal dystrophy	Infantile neuroaxonal dystrophy	52713000	Infantile neuroaxonal dystrophy (disorder)	1000
681	71211	Neuromyelitis optica	Neuromyelitis optica	25044007	Neuromyelitis optica (disorder)	1000
682	99147	Acquired von Willebrand syndrome	Acquired von Willebrand syndrome	60078000	Acquired von Willebrand syndrome (disorder)	1000
683	401859	Lipoic acid synthetase deficiency	Lipoic acid synthetase deficiency	782744007	Lipoic acid synthetase deficiency (disorder)	1000
684	763	Pycnodysostosis	Pycnodysostosis	190939007	Pycnodysostosis (disorder)	1000
685	158668	Epidermolysis bullosa simplex due to plakophilin deficiency	Epidermolysis bullosa simplex due to plakophilin deficiency	716699004	Epidermolysis bullosa simplex due to plakophilin deficiency (disorder)	1000
686	401768	Proximal myopathy with extrapyramidal signs	Proximal myopathy with extrapyramidal signs	770722002	Proximal myopathy with extrapyramidal signs (disorder)	1000
687	157941	Huntington disease-like 1	Huntington disease-like 1	784371009	Huntington disease-like 1 (disorder)	1000
688	352670	Autosomal dominant intermediate Charcot-Marie-Tooth disease type F	Autosomal dominant intermediate Charcot-Marie-Tooth disease type F	770759001	Autosomal dominant intermediate Charcot-Marie-Tooth disease type F (disorder)	1000
689	67039	Segmental odontomaxillary dysplasia	Segmental odontomaxillary dysplasia	699756005	Segmental odontomaxillary dysplasia (disorder)	1000
690	101097	Autosomal recessive Charcot-Marie-Tooth disease with hoarseness	Autosomal recessive Charcot-Marie-Tooth disease with hoarseness	725047007	Autosomal recessive Charcot-Marie-Tooth disease with hoarseness (disorder)	1000
691	3000	Familial male-limited precocious puberty	Familial male-limited precocious puberty	725295005	Familial male-limited precocious puberty (disorder)	1000
692	209916	Extraskeletal myxoid chondrosarcoma	Extraskeletal myxoid chondrosarcoma	404079008	Extraskeletal myxoid chondrosarcoma (disorder)	1000
