,ORDO_ID,ORDO_term,ORDO_syn,ORDO_definition,ORDO_mappings,SNOMED_ID,SNOMED_term
358,http://www.orpha.net/ORDO/Orphanet_79394,Congenital non-bullous ichthyosiform erythroderma,Erythrodermic ichthyosis|CIE|Non-bullous congenital ichthyosiform erythroderma,"Congenital ichthyosiform erythroderma (CIE) is a variant of autosomal recessive congenital ichthyosis (ARCI; see this term), a rare epidermal disease, characterized by fine, whitish scales on a background of erythematous skin over the whole body.",OMIM:615023|OMIM:606545|ICD-10:Q80.2|OMIM:242100|UMLS:C0079154|OMIM:612281|OMIM:615022|OMIM:615024,,
359,http://www.orpha.net/ORDO/Orphanet_530983,Lamb-Shaffer syndrome,SOX5 haploinsufficiency syndrome,,,,
360,http://www.orpha.net/ORDO/Orphanet_210133,Leukonychia totalis-acanthosis-nigricans-like lesions-abnormal hair syndrome,,"Leukonychia totalis-acanthosis-nigricans-like lesions-abnormal hair syndrome is a rare, syndromic nail anomaly disorder characterized by the association of leukonychia totalis with acanthosis-nigricans-like lesions (occurring in the neck, axillae and abdomen regions) and hair dysplasia, manifesting with dry, brittle hair which presents an irregular pattern of complete or incomplete twists and an irregular surface with londitudinal furrows on electronic microscopy.",ICD-10:Q82.8,,
361,http://www.orpha.net/ORDO/Orphanet_254905,Isolated cytochrome C oxidase deficiency,Isolated mitochondrial respiratory chain complex IV deficiency|Isolated COX deficiency,,ICD-10:E88.8|UMLS:C0268237|OMIM:220110,,
362,http://www.orpha.net/ORDO/Orphanet_89842,"Recessive dystrophic epidermolysis bullosa, generalized intermediate","Autosomal recessive dystrophic epidermolysis bullosa, generalized other|RDEB-generalized other|RDEB, generalized intermediate|Autosomal recessive dystrophic epidermolysis bullosa generalisata mitis|RDEB-O|Generalized mitis RDEB|Recessive dystrophic epidermolysis bullosa-generalized other|RDEB generalisata mitis|Recessive dystrophic epidermolysis bullosa, non-Hallopeau-Siemens type|RDEB, non-Hallopeau-Siemens type","Recessive dystrophic epidermolysis bullosa (RDEB)-generalized other, also known as RDEB non-Hallopeau-Siemens type, is a subtype of DEB (see this term) characterized by generalized cutaneous and mucosal blistering that is not associated with severe deformities.",ICD-10:Q81.2,,
363,http://www.orpha.net/ORDO/Orphanet_255235,"Mitochondrial DNA depletion syndrome, encephalomyopathic form with renal tubulopathy","mtDNA depletion syndrome, encephalomyopathic form with renal tubulopathy",,OMIM:612075|ICD-10:G31.8,,
364,http://www.orpha.net/ORDO/Orphanet_97355,Caribbean parkinsonism,Atypical parkinsonism in the Caribbean,"Parkinsonism with dementia of Guadeloupe is characterised by symmetrical bradykinesia, predominantly axial rigidity, postural instability with early falls and cognitive decline with prominent features of frontal lobe dysfunction.",ICD-10:G20+|ICD-10:F02.3*,,
365,http://www.orpha.net/ORDO/Orphanet_1416,Familial calcium pyrophosphate deposition,Hereditary calcium pyrophosphate deposition|Hereditary CC|Familial CC|Familial articular chondrocalcinosis|Hereditary articular chondrocalcinosis|Calcium pyrophosphate dihydrate crystal deposition disease|Familial CPPD,"Familial calcium pyrophosphate deposition (CPPD) is a chronic inherited arthropathy characterized by chondrocalcinosis (CC; i.e. cartilage calcification), often associated with recurrent acute calcium pyrophosphate (CPP) crystal arthritis and polyarticular osteoarthritis (OA).",OMIM:600668|UMLS:C0553730|OMIM:118600|UMLS:C0856830|ICD-10:M11.1,,
366,http://www.orpha.net/ORDO/Orphanet_313800,Optic nerve edema-splenomegaly syndrome,,"Optic nerve edema-splenomegaly syndrome is a rare presumably genetic disorder characterized by idiopathic massive splenomegaly with pancytopenia and childhood-onset chronic optic nerve edema with slowly progressive vision loss. Additional reported features include anhidrosis, urticaria and headaches.",OMIM:614979,,
367,http://www.orpha.net/ORDO/Orphanet_31825,Methanol poisoning,,"Methanol poisoning is a rare poisoning resulting in elevated anion gap metabolic acidosis, due to the alcohol dehydrogenase (ADH)-mediated production of formic acid (which is poisonous to the central nervous system), and characterized by dizziness, nausea, vomiting, confusion, metabolic acidosis, visual disturbances (which if left untreated can lead to blindness), coma, and death (due to respiratory failure).",ICD-10:T51.1,,
368,http://www.orpha.net/ORDO/Orphanet_45448,Miyoshi myopathy,,Miyoshi myopathy (MM) is a distal myopathy characterized by weakness in the distal lower extremity posterior compartment (gastrocnemius and soleus muscles) and associated with difficulties in standing on tip toes.,UMLS:C1850808|MeSH:C537480|ICD-10:G71.0|OMIM:254130|OMIM:613318,,
369,http://www.orpha.net/ORDO/Orphanet_363665,Acroosteolysis-keloid-like lesions-premature aging syndrome,"Premature aging syndrome, Penttinen type","Acroosteolysis-keloid-like lesions-premature aging syndrome is a rare, genetic, progeroid syndrome disorder characterized by a prematurely aged appearance (including lipoatrophy, thin, translucent skin, sparse, thin hair, and skeletal muscle atrophy), delayed tooth eruption, keloid-like lesions on pressure regions, and skeletal abnormalities including marked acroosteolysis, brachydactyly with small hands and feet, kyphoscoliosis, osteopenia, and progressive joint contractures in the fingers and toes. Craniofacial features include a thin calvarium, delayed closure of the anterior fontanel, flat occiput, shallow orbits, malar hypoplasia and narrow nose.",UMLS:C1866182|OMIM:601812|ICD-10:E34.8,,
370,http://www.orpha.net/ORDO/Orphanet_1171,Cerebellar ataxia-areflexia-pes cavus-optic atrophy-sensorineural hearing loss syndrome,CAPOS syndrome,"Cerebellar ataxia - areflexia - pes cavus - optic atrophy - sensorineural hearing loss (CAPOS syndrome) is a rare autosomal dominant neurological disorder characterized by early onset cerebellar ataxia, associated with areflexia, progressive optic atrophy, sensorineural deafness, a pes cavus deformity, and abnormal eye movements.",UMLS:C1832466|OMIM:601338,,
371,http://www.orpha.net/ORDO/Orphanet_466722,Autosomal recessive spastic paraplegia type 77,SPG77,"Autosomal recessive spastic paraplegia type 77 is a rare, pure or complex hereditary spastic paraplegia characterized by an infancy to childhood onset of slowly progressive lower limb spasticity, delayed motor milestones, gait disturbances, hyperreflexia and various muscle abnormalities, including weakness, hypotonia, intention tremor and amyotrophy. Ocular abnormalities (e.g. strabismus, ptosis) and other neurological abnormalities, such as dysarthria, seizures and extensor plantar responses, may also be associated.",ICD-10:G11.4|OMIM:617046,,
372,http://www.orpha.net/ORDO/Orphanet_209989,Non-papillary transitional cell carcinoma of the bladder,Non-papillary urothelial carcinoma,,ICD-10:C67.9|ICD-10:C67.0|ICD-10:C67.8|ICD-10:C67.4|ICD-10:C67.3|ICD-10:C67.6|ICD-10:C67.5|ICD-10:C67.2|ICD-10:C67.7|ICD-10:C67.1,,
373,http://www.orpha.net/ORDO/Orphanet_98904,Congenital myopathy with excess of thin filaments,Actin myopathy,,ICD-10:G71.2|UMLS:C3711389|OMIM:161800|UMLS:C1834336,,
374,http://www.orpha.net/ORDO/Orphanet_71277,Classic glucose transporter type 1 deficiency syndrome,Classic GLUT1 deficiency syndrome|De Vivo disease|Classic GLUT1-DS|Encephalopathy due to GLUT1 deficiency,"Glucose transporter type 1 (GLUT1) deficiency syndrome is characterized by an encephalopathy marked by childhood epilepsy that is refractory to treatment, deceleration of cranial growth leading to microcephaly, psychomotor retardation, spasticity, ataxia, dysarthria and other paroxysmal neurological phenomena often occurring before meals. Symptoms appear between the age of 1 and 4 months, following a normal birth and gestation.",UMLS:C1847501|ICD-10:G93.4|OMIM:606777,,
375,http://www.orpha.net/ORDO/Orphanet_402026,Acute myeloid leukemia with NPM1 somatic mutations,AML with NPM1 somatic mutations,"Acute myeloid leukemia with NPM1 somatic mutations is a subtype of acute myeloid leukemia with recurrent genetic abnormalities characterized by clonal proliferation of myeloid blasts harboring mutations of the NPM1 gene in the bone marrow, blood and other tissues. It is associated with multilineage dysplasia, involving the myeloid, monocytic, erythroid, and megakaryocytic cell lineages. Patients usually present with leukocytosis, thrombocytosis and nonspecific symptoms related to ineffective hematopoiesis (fatigue, bleeding and bruising, recurrent infections, bone pain), with frequent extramedullary involvement typically presenting as gingival hyperplasia and lymphadenopathy.",ICD-10:C92.0,,
376,http://www.orpha.net/ORDO/Orphanet_77293,Niemann-Pick disease type B,,"Niemann-Pick disease type B is a mild subtype of Niemann-Pick disease, an autosomal recessive lysosomal disease, and is characterized clinically by onset in childhood with hepatosplenomegaly, growth retardation, and lung disorders such as infections and dyspnea",MeSH:D052537|OMIM:607616|ICD-10:E75.2|UMLS:C0268243,,
377,http://www.orpha.net/ORDO/Orphanet_499182,Pilomatrix carcinoma,Malignant pilomatricoma|Trichomatrical carcinoma|Calcified epithelial carcinoma of Malherbe|Calcifying epitheliocarcinoma,,ICD-10:C44.4|ICD-10:C44.3,,
378,http://www.orpha.net/ORDO/Orphanet_50839,Cat-scratch disease,Bartonellosis due to Bartonella henselae infection,"Cat-scratch disease is a rare infectious disease, caused by the Gram-negative bacteria Bartonella henselae, that is transmitted to humans via a scratch or bite of an infected cat and that has a variable clinical presentation but that usually manifests with an erythematous papule at the site of inoculation followed by chronic regional lymphadenopathy. Clinical course is usually self-limiting but disseminated illness with high fever, hepatosplenomegaly, granulomatous osteolytic lesions, encephalitis, retinitis, and atypical pneumonia can also occur. Cat-scratch disease can atypically present as parinaud oculoglandular syndrome (unilateral conjunctivitis and preauricular lymphadenopathy).",MedDRA:10007729|MeSH:D002372|UMLS:C0007361|ICD-10:A28.1|UMLS:C0238909,,
379,http://www.orpha.net/ORDO/Orphanet_398971,Clear cell adenocarcinoma of the ovary,Ovarian clear cell adenocarcinoma,"Clear cell adenocarcinoma of ovary is a rare, malignant, epithelilal ovarian neoplasm, composed of clear, eosinophilic and hobnail cells displaying variable degrees of tubulocystic, papillary and solid histological patterns, macroscopically appearing as a typically unilateral mass in the ovary which ranges from solid to cystic. Patients are often diagnosed in early stages and usually present with pelvic pain and pressure, an abdominal mass and/or gastrointestinal problems, such as early satiety or bloating. Association with Lynch syndrome has been reported.",ICD-10:C56,,
380,http://www.orpha.net/ORDO/Orphanet_498700,Limbic encephalitis with neurexin-3 antibodies,,,,,
381,http://www.orpha.net/ORDO/Orphanet_581,Mucopolysaccharidosis type 3,MPS3|Mucopolysaccharidosis type III|Sanfilippo disease|MPSIII,Mucopolysaccharidosis type III (MPS III) is a lysosomal storage disease belonging to the group of mucopolysaccharidoses and characterised by severe and rapid intellectual deterioration.,OMIM:252940|MeSH:D009084|ICD-10:E76.2|OMIM:252920|UMLS:C0026706|OMIM:252900|OMIM:252930|MedDRA:10056890|UMLS:C0086648,,
382,http://www.orpha.net/ORDO/Orphanet_874,Primary adult heart tumor,Adult heart tumor|Adult cardiac tumor,"A rare disorder that manifest in adults and generally present with a variety of non-specific manifestations (depending on tumor site and infiltration) such as weight loss, exhaustion, hemorrhagic pericardial effusion, heart failure, arrhythmias, and embolisms, or that can also be asymptomatic. In adults 75% of heart tumors are benign, with myxoma being the most common benign tumor (accounting for 50-70% of all primary heart tumors) and rhabdomyosarcoma (see this term) comprising 75% of malignant heart tumors. Other malignant tumors of the heart include fibrosarcoma and leiomyosarcoma (see these terms).",ICD-10:C38.0|ICD-10:D15.1,,
383,http://www.orpha.net/ORDO/Orphanet_352530,Intellectual disability-obesity-brain malformations-facial dysmorphism syndrome,Autosomal recessive intellectual disability due to TRAPPC9 deficiency,"Intellectual disability-obesity-brain malformations-facial dysmorphism syndrome is a rare, syndromic intellectual disability primarily characterized by moderate to severe intellectual disability, true-to-relative microcephaly and brain abnormalities including a thin corpus callosum, cerebellar hypoplasia, cerebral white matter hypoplasia and multi-focal hyperintensity of cerebral white matter on MRI. Obesity and distinctive craniofacial dysmorphism (including brachycephaly, round face, straight eyebrows, synophrys, hypertelorism, epicanthus, wide and depressed nasal bridge, protruding ears with uplifted lobe, downslanting corners of the mouth) are additional features.",ICD-10:Q04.8,,
384,http://www.orpha.net/ORDO/Orphanet_85338,X-linked intellectual disability-ataxia-apraxia syndrome,,"X-linked intellectual disability-ataxia-apraxia syndrome is characterised by ataxia, apraxia, intellectual deficit and/or seizures. It has been described in nine males in two unrelated Danish families. It is transmitted as an X-linked recessive syndrome with partial clinical expression in obligate female carriers.",ICD-10:G31.8,,
385,http://www.orpha.net/ORDO/Orphanet_141179,Non-involuting congenital hemangioma,NICH,Non-involuting congenital hemangiomas (NICH) are a distinctive type of large congenital hemangioma that are fully formed in utero and differ from rapidly involuting congenital hemangiomas (RICH; see this term) mainly because they do not undergo a postnatal involuting phase.,UMLS:C1275417|ICD-10:D18.0,,
386,http://www.orpha.net/ORDO/Orphanet_73267,Non-24-hour sleep-wake syndrome,Hypernychthemeral syndrome,"Non-24-hour sleep-wake disorder (non-24 disorder), also known as hypernychthemeral syndrome, is a circadian rhythm sleep disorder characterized by non-synchronization to a 24-hour day leading to insomnia and daytime sleepiness with sometimes severe associated manifestations.",UMLS:C0751759|ICD-10:G47.2,,
